Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,804,Ukraine,UKR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2078980,,,,2078980,,652920,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10395,,,,10395,,48732,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11724765359,,,,11724765359,,2419212652,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,12,Algeria,DZA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1301430000,,,,1301430000,,245643211,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,50,Bangladesh,BGD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,246262000,,,,246262000,,43390828,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,75956100,,,,75956100,,12833508,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7,,,,7,,56,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5910540000,,,,5910540000,,1307723228,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,124,Canada,CAN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7070270,,,,7070270,,2933886,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,152,Chile,CHL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,621948020,,,,621948020,,125273359,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,218,Ecuador,ECU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,143393000,,,,143393000,,26976028,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,251,France,FRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,3515,,,,3515,,11047,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,360,Indonesia,IDN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,898992000,,,,898992000,,170610896,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1084,,,,1084,,4686,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,384,Côte d'Ivoire,CIV,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,44250000,,,,44250000,,8274550,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,404,Kenya,KEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,432495000,,,,432495000,,82211386,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,466,Mali,MLI,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,19700000,,,,19700000,,3777200,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,478,Mauritania,MRT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,157529000,,,,157529000,,29609625,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,504,Morocco,MAR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,159950000,,,,159950000,,34579402,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,20,,,,20,,86,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5547040,,,,5547040,,1762201,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,566,Nigeria,NGA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,234004000,,,,234004000,,47409701,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,600,Paraguay,PRY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,9,,,,9,,105,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,604,Peru,PER,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,472667000,,,,472667000,,94174169,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,686,Senegal,SEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,64322000,,,,64322000,,11870272,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,704,Viet Nam,VNM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,195099000,,,,195099000,,36282440,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,94700000,,,,94700000,,18166934,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,764,Thailand,THA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,565330000,,,,565330000,,101615754,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,800,Uganda,UGA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,73119000,,,,73119000,,13853445,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5759,,,,5759,,32750,,,0
H5,2018,2018,2018,4,0,2,Export,32,Argentina,ARG,858,Uruguay,URY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,461929,,,,461929,,240622,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,34831755,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,191,Croatia,HRV,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,241000,,,,241000,,92167,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,300,Greece,GRC,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,246359,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,576274,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,110487000,,,,110487000,,25695885,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,688,Serbia,SRB,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,7854314,,,0
H5,2019,2019,2019,4,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1503280,,,,1503280,,366752,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1584998479,,,,1584998479,,340536578,,,0
H5,2019,2019,2019,4,0,2,Export,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1500000,,,,1500000,,315000,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,40,Austria,AUT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,141000,,,,141000,,412750,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,251,France,FRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,11900,,,,11900,,35035,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,268,Georgia,GEO,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,832979,,,,832979,,231035,,,0
H5,2019,2019,2019,4,0,2,Export,31,Azerbaijan,AZE,364,Iran,IRN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1500000,,,,1500000,,315000,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,200,,,,200,,527,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,398,Kazakhstan,KAZ,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,272927700,,,,272927700,,60274546,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,642,Romania,ROU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21000,,,,21000,,29254,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,643,Russian Federation,RUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1310560850,,,,1310560850,,279234468,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,752,Sweden,SWE,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,100,,,,100,,120,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,792,Turkey,TUR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,458750,,,,458750,,268862,,,0
H5,2019,2019,2019,4,0,1,Import,31,Azerbaijan,AZE,804,Ukraine,UKR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,44000,,,,44000,,49977,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,42657,,,,42657,,55994,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10542597820,,,,10542597820,,2295534974,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,12,Algeria,DZA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,223400000,,,,223400000,,50592525,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,36,Australia,AUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6,,,,6,,134,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,50,Bangladesh,BGD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,336823000,,,,336823000,,72966719,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,56300200,,,,56300200,,10714695,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,76,Brazil,BRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5294920000,,,,5294920000,,1165890146,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,124,Canada,CAN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,7956160,,,,7956160,,2623778,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,152,Chile,CHL,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,429952000,,,,429952000,,92988653,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,218,Ecuador,ECU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,83936000,,,,83936000,,18945618,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,251,France,FRA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2800,,,,2800,,6087,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,360,Indonesia,IDN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2020930000,,,,2020930000,,436754043,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,28780,,,,28780,,18294,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,404,Kenya,KEN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,489633000,,,,489633000,,103195041,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,458,Malaysia,MYS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,48334000,,,,48334000,,10028854,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,504,Morocco,MAR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,92350000,,,,92350000,,19801251,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,528,Netherlands,NLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4198880,,,,4198880,,1355844,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,566,Nigeria,NGA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,319945000,,,,319945000,,69240766,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,604,Peru,PER,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,272662000,,,,272662000,,57590640,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,704,Viet Nam,VNM,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,248390000,,,,248390000,,53457837,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,724,Spain,ESP,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5853,,,,5853,,6869,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,764,Thailand,THA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,387247000,,,,387247000,,79877709,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,800,Uganda,UGA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,202725000,,,,202725000,,43139922,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,826,United Kingdom,GBR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,120,,,,120,,337,,,0
H5,2019,2019,2019,4,0,1,Import,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,5097,,,,5097,,24271,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,842,USA,USA,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,16474100,,,,16474100,,4865207,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,858,Uruguay,URY,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,401480,,,,401480,,258114,,,0
H5,2019,2019,2019,4,0,2,Export,32,Argentina,ARG,899,"Areas, nes",,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,6020000,,,,6020000,,1247607,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,61236655,,,0
H5,2020,2020,2020,4,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,104853,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,124,Canada,CAN,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,4900000,,,,4900000,,1563794,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,191,Croatia,HRV,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,384000,,,,384000,,157719,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,300,Greece,GRC,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,421720,,,,421720,,110391,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,348,Hungary,HUN,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,712250,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,381,Italy,ITA,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,602493,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,153184600,,,,153184600,,37825646,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,688,Serbia,SRB,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,14486677,,,0
H5,2020,2020,2020,4,0,2,Export,8,Albania,ALB,688,Serbia,SRB,,,,,,,,1001,Wheat and meslin,1,No Quantity,0,,,,0,,104853,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,21955900,,,,21955900,,5655842,,,0
H5,2020,2020,2020,4,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,515016,,,,515016,,121839,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1365099254,,,,1365099254,,296905179,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,40,Austria,AUT,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,10000,,,,10000,,105266,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,268,Georgia,GEO,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,23920,,,,23920,,13220,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,276,Germany,DEU,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,2000,,,,2000,,1559,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,398,Kazakhstan,KAZ,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,14873540,,,,14873540,,3367711,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,643,Russian Federation,RUS,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,1349821694,,,,1349821694,,293234922,,,0
H5,2020,2020,2020,4,0,1,Import,31,Azerbaijan,AZE,792,Turkey,TUR,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,368100,,,,368100,,182498,,,0
H5,2020,2020,2020,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1001,Wheat and meslin,8,Weight in kilograms,17845,,,,17845,,57819,,,0
